SourceID,filter,OID,RA,DEC,numobs,sf,FAP,period,period_w,power,power_w,mean,std,min,max,upsilon_class,upsilon_prob,upsilon_flag,upsilon_period,identifier,dist,type,Gaia_count,multiflag,GaiaDist,fluxratio,Gmag,Plx,e_Plx,Plxflag,RUWE,XMM,XMM_dist,Chandra,Chandra_dist,inside_flag,ic10_flag,lc_var,var,var_flag
224,zr,1809211300006922,5.0659926,59.3193157,76,0.9994196985636173,0.08600248821066944,382.40917435630683,2800.0,0.22149483966100486,0.9497757412757877,19.092592239379883,0.05977015942335129,18.988306045532227,19.394886016845703,EB_ED,0.87,1.0,0.04634761537254075,,,,1,0,0.037128,0.0,19.014429,0.227,0.2043,1,1.059,0,,0,,True,False,N,N,False
224,zr,806203100043419,5.0659858,59.3193313,834,0.9999805047544601,0.00689621737991422,0.997336033066433,0.997336033066433,0.058231913763065614,0.9402062291275984,19.108821868896484,0.07565360516309738,18.88576889038086,19.54018783569336,EB_ED,1.0,1.0,0.03335788258305084,,,,1,0,0.037128,0.0,19.014429,0.227,0.2043,1,1.059,0,,0,,True,False,N,N,False
225,zr,1809211300008208,5.0936546,59.292499,77,1.0069666989054894e-23,3.2094886493940225e-23,793.470862318453,2800.0,0.8015506970052052,0.3967057345700279,17.89959716796875,0.06722591817378998,17.77842903137207,18.0318603515625,EB_ESD,0.44,1.0,0.998267045454544,2MASS J00202240+5917332,0.640236,Star,2,1,0.203901,3.3132274260268826,18.035748,-0.2055,0.1076,0,1.077,0,,0,,True,True,V,P,False
226,zr,1809211300007180,5.0479271,59.3138744,75,9.635942335615226e-08,0.01069520307901307,0.11005974241877634,2800.0,0.2709476752898784,0.18896982963623019,18.797449111938477,0.08881041407585144,18.544658660888672,19.073806762695312,DSCT,0.47,1.0,0.06282832596463014,[TG2009] 18,0.323243,Cl*,4,1,0.055937,1.3945264469127043,19.78858,,,0,,0,,0,,True,True,V,V,False
225,zr,806203100023808,5.0936877,59.2924891,837,2.8923772478964027e-79,3.279476378245602e-92,548.4806253778838,0.997336033066433,0.6499944120924113,0.11774781090422042,17.924285888671875,0.0663411021232605,17.718429565429688,18.101051330566406,LPV_OSARG_AGB,0.61,0.0,566.9630815875007,2MASS J00202240+5917332,0.640236,Star,2,1,0.203901,3.3132274260268826,18.035748,-0.2055,0.1076,0,1.077,0,,0,,True,True,P,P,False
227,zr,1809211300061972,5.0410102,59.3027521,57,0.9150901044527889,0.09488235280865646,0.20373930112543553,2800.0,0.27595296063655594,0.016366379918020826,20.269779205322266,0.1526442915201187,19.939434051513672,20.63835334777832,DSCT,0.67,1.0,0.06933761134969353,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
228,zr,1809211300054227,5.0630723,59.3191267,68,0.9687911953506579,0.5044921036960707,0.15383540794720008,2800.0,0.1891304965673637,0.0838303063928394,19.87986183166504,0.11931966245174408,19.66999626159668,20.21925926208496,EB_ED,0.66,1.0,0.06471761982131478,,,,1,0,0.064102,0.0,19.676773,0.4502,0.2992,1,0.955,0,,0,,True,False,N,N,False
226,zr,806203100043508,5.0478857,59.3139339,834,7.198735469315074e-49,0.0036811334976294256,0.6998442724324883,0.997336033066433,0.06181804835836059,0.0014127817458442248,18.77409553527832,0.09410733729600906,18.335798263549805,19.00377655029297,NonVar,0.61,1.0,0.04230870437666159,[TG2009] 18,0.323243,Cl*,4,1,0.055937,1.3945264469127043,19.78858,,,0,,0,,0,,True,True,V,V,False
228,zr,806203100060325,5.0630228,59.3191263,610,0.6183011159172312,0.015075272528863759,0.30858868361664066,0.9973357126290449,0.07000402762171078,0.0007926098087421644,19.89107894897461,0.1298678070306778,19.210391998291016,20.37213134765625,DSCT,0.54,1.0,0.0817122223937943,,,,1,0,0.064102,0.0,19.676773,0.4502,0.2992,1,0.955,0,,0,,True,False,N,N,False
227,zr,806203100052121,5.0409487,59.3027804,518,0.9994970021070966,0.017795295655121845,0.11079247426539385,0.997343815080248,0.07485581085554795,0.01960971819959165,20.315540313720703,0.15454146265983582,19.818653106689453,20.865406036376953,NonVar,0.72,1.0,0.044011090990229006,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
230,zr,1809211300062116,5.0860573,59.2896407,30,0.11228652406157312,0.006725051305319224,0.5255855966210604,2800.0,0.560201326981943,0.3091410545409823,20.016637802124023,0.1602369248867035,19.627521514892578,20.33835792541504,DSCT,0.68,1.0,0.16645886057164785,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
229,zr,1809211300006958,5.0826531,59.3188894,77,0.6203499113949661,0.05376797409585867,2.933910696216781,2800.0,0.22989267057038326,0.026127359490796698,15.395143508911133,0.01514714490622282,15.357281684875488,15.43579387664795,NonVar,0.46,1.0,0.03588057134562929,,,,1,0,0.154042,0.0,15.87546,2.8084,0.7002,0,21.64,0,,0,,True,True,N,N,False
229,zr,806203100022898,5.0826471,59.3189019,828,0.9999967653605446,3.687733673346966e-15,2800.0,0.997336033066433,0.17292152038748637,0.8280250005619759,15.40520191192627,0.015717845410108566,15.320045471191406,15.459297180175781,NonVar,0.99,0.0,2267.852326350003,,,,1,0,0.154042,0.0,15.87546,2.8084,0.7002,0,21.64,0,,0,,True,True,N,N,False
231,zr,1809211300054573,5.0963523,59.2937547,75,0.6072127260717224,0.027267613877701838,0.3098578224701732,2800.0,0.2506701217905142,0.01875433915487849,19.501001358032227,0.10431472212076187,19.28253746032715,19.889888763427734,EB_ESD,0.56,1.0,0.30986320837220105,LGGS J002023.16+591737.7,0.325997,Em*,2,1,0.127917,2.9347341504144207,19.785238,-0.0873,0.4426,0,1.311,0,,0,,True,True,N,N,False
231,zr,806203100060489,5.0963568,59.2937528,764,0.5856087891887348,1.0575877718756115e-05,0.9975992622932974,0.997336033066433,0.09325808909255437,0.7432841977526086,19.510038375854492,0.10640635341405869,19.057764053344727,19.894939422607422,EB_ED,0.44,1.0,0.9977352953585583,LGGS J002023.16+591737.7,0.325997,Em*,2,1,0.127917,2.9347341504144207,19.785238,-0.0873,0.4426,0,1.311,0,,0,,True,True,N,N,False
234,zr,1809211300006943,5.0602829,59.3187682,77,0.9999922865889401,0.7893535003118104,1.016851100688911,2800.0,0.15133564529929172,0.0020882747626034116,18.610675811767578,0.036415353417396545,18.547409057617188,18.694625854492188,NonVar,0.54,1.0,0.06328317000857298,,,,2,1,0.311961,1.6116466845327173,19.029526,0.2757,0.2537,1,1.207,0,,0,,True,False,N,N,False
234,zr,806203100043424,5.0602733,59.3187837,852,0.9999999938679307,0.06310907186464523,0.33473291858051224,0.997336033066433,0.047951955931040194,0.027334237821642442,18.629169464111328,0.04947788268327713,18.497787475585938,18.94419288635254,EB_ED,0.82,1.0,0.0332785843405848,,,,2,1,0.311961,1.6116466845327173,19.029526,0.2757,0.2537,1,1.207,0,,0,,True,False,N,N,False
235,zr,806203100064619,5.0450933,59.312181,139,0.8627838475434173,5.091050534330964e-06,1.003648241915517,0.9973458274364851,0.38302593761699716,0.06569313711744004,20.824161529541016,0.2044801115989685,20.243907928466797,21.20952606201172,CEPH_Other,0.85,1.0,1.003558199193366,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
237,zr,806203100051928,5.0710478,59.3199808,312,0.1405764786358697,1.4257855265053697e-05,27.231754214266605,0.9973313201930649,0.18436350916447725,0.06607648435453282,20.770734786987305,0.23859533667564392,20.0054874420166,21.32270050048828,RRL_ab,0.82,1.0,0.4903544953439744,,,,1,0,0.098337,0.0,20.682533,0.2927,0.9023,0,0.969,0,,0,,True,True,N,N,False
235,zr,1809211300054313,5.0450807,59.3122947,16,0.059974205334052386,0.022774449984089357,0.19479248203925909,2800.0,0.7638441130494278,0.06357904865863374,20.68299102783203,0.2440069168806076,20.076404571533203,21.06696891784668,DSCT,0.45,1.0,0.03712613382378064,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
238,zr,1809211300070169,5.0424907,59.3096471,75,0.2808627567201441,0.0020363946184058456,0.9976105485101637,2800.0,0.30544462607680684,0.9807305893553461,19.792858123779297,0.12808091938495636,19.354352951049805,20.14356231689453,NonVar,0.49,1.0,0.09716212674954378,,,,1,0,0.066279,0.0,19.791401,0.408,0.3536,1,1.019,0,,0,,True,False,N,N,False
238,zr,806203100060365,5.0424816,59.3096414,734,0.6973723382498747,0.005207193176869355,0.15495017662068875,0.997336033066433,0.0643575970285956,0.007416666743444195,19.79674530029297,0.12288819998502731,19.266481399536133,20.11032485961914,NonVar,0.59,1.0,0.04521371903765071,,,,1,0,0.066279,0.0,19.791401,0.408,0.3536,1,1.019,0,,0,,True,False,N,N,False
237,zr,1809211300042254,5.0710342,59.3200475,24,0.01963468528800038,3.6249646760562656e-06,0.49938947144451795,2800.0,0.8366046598319137,0.9903649116978702,20.74687957763672,0.22830608487129211,19.96881866455078,21.03799057006836,CEPH_Other,0.35,1.0,2.964859296136373,,,,1,0,0.098337,0.0,20.682533,0.2927,0.9023,0,0.969,0,,0,,True,True,N,N,False
239,zr,1809211300054320,5.0434879,59.3110445,24,0.07991827438710605,0.012665893765830745,0.1421924129133818,2800.0,0.6243170519751722,0.002803180963584512,20.752424240112305,0.2595985233783722,20.169801712036133,21.278881072998047,DSCT,0.66,1.0,0.036968358776354314,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
