SourceID,mean_color,std_color,max_color,min_color,mean_mag_r,std_mag_r,max_mag_r,min_mag_r,mean_mag_g,std_mag_g,max_mag_g,min_mag_g,absolute_mag_r,var,Plxflag,ic10_flag,type,XMM,Chandra,intrinsic_mag_r,intrinsic_color
1753,0.9044576661776652,0.02734931487542483,1.0321025848388672,0.8038253784179688,16.32085418701172,0.01418396644294262,16.36199188232422,16.246431350708008,17.224071502685547,0.021953752264380455,17.29389190673828,17.140716552734375,5.52326662307893,N,1.0,False,0,0.0,0.0,,
1755,1.1821163296699524,0.30483568568447134,1.5694465637207031,0.14287376403808594,20.269601821899414,0.1416902393102646,20.718608856201172,19.833049774169922,21.46444320678711,0.2909201681613922,21.838842391967773,20.427371978759766,-3.730398178100586,N,0.0,False,0,0.0,0.0,,
1757,1.1291837056477865,0.36384577170260274,1.8023605346679688,0.14864540100097656,20.361244201660156,0.13141053915023804,20.81180191040039,19.86858367919922,21.45950698852539,0.3437550365924835,21.980670928955078,20.383270263671875,10.518286522918277,N,1.0,False,0,0.0,0.0,,
1760,0.8276506621262123,0.19912150216416308,1.1781063079833984,0.5011386871337891,20.574237823486328,0.16284365952014923,20.912235260009766,20.001556396484375,21.498321533203125,0.2003018856048584,21.822235107421875,21.033519744873047,10.009791339110748,N,1.0,False,0,0.0,0.0,,
1761,1.2848427220394736,0.14078486481298488,1.628103256225586,0.6792316436767578,18.86726188659668,0.05252784118056297,19.13408660888672,18.664243698120117,20.159875869750977,0.14106617867946625,20.661178588867188,19.549936294555664,7.488641234600625,N,1.0,False,0,0.0,0.0,,
1762,1.2823540823800224,0.2375831979047814,1.6430034637451172,0.8445358276367188,20.20090675354004,0.1390731930732727,20.66720199584961,19.7015380859375,21.422361373901367,0.23511864244937897,21.7696475982666,20.988269805908203,9.647975573753584,N,1.0,False,0,0.0,0.0,,
1770,1.2339701652526855,0.27440397147648493,1.6620121002197266,0.7700729370117188,20.370487213134766,0.154917910695076,20.816699981689453,19.68400001525879,21.446781158447266,0.3845328688621521,21.94516944885254,20.18758201599121,-3.6295127868652344,N,0.0,False,0,0.0,0.0,,
1771,0.9371944069862366,0.2842104359131203,1.5090045928955078,0.25930023193359375,20.351049423217773,0.1378784030675888,20.818952560424805,19.851560592651367,21.33116340637207,0.2529141306877136,21.812602996826172,20.734066009521484,9.69603393565345,N,1.0,False,0,0.0,0.0,,
1777,1.074542678132349,0.1249541984249657,1.4383316040039062,0.6514682769775391,18.985122680664062,0.060949839651584625,19.25104522705078,18.76886558532715,20.04988670349121,0.12976618111133575,20.405609130859375,19.508710861206055,6.8954394952226075,N,1.0,False,0,0.0,0.0,,
1779,1.649247192754978,0.16749982125148896,2.0580806732177734,1.223052978515625,19.180952072143555,0.07265732437372208,19.480756759643555,18.912879943847656,20.813955307006836,0.16686181724071503,21.30443000793457,20.26171875,6.642658338418428,N,1.0,False,0,0.0,0.0,,
1780,1.4090381145477295,0.20740467595490308,1.8495616912841797,1.0492744445800781,19.8398494720459,0.11385806649923325,20.29384994506836,19.389225006103516,21.234567642211914,0.20473061501979828,21.650976181030273,20.554508209228516,8.145124896312794,N,1.0,False,0,0.0,0.0,,
1782,1.6034824664776142,0.09279984375950241,1.9488372802734375,1.2368011474609375,17.961597442626953,0.039471011608839035,18.080345153808594,17.633281707763672,19.56880760192871,0.09905825555324554,19.990427017211914,19.141822814941406,8.165795416053655,N,1.0,False,0,0.0,0.0,,
1785,0.7265278285517354,0.021662972367232646,0.7852153778076172,0.6620607376098633,15.451115608215332,0.013244859874248505,15.489677429199219,15.392792701721191,16.177345275878906,0.016968131065368652,16.220294952392578,16.119583129882812,3.8009524577578517,N,1.0,False,0,0.0,0.0,,
1786,1.119241801175204,0.28806842740172445,1.6985530853271484,0.32909393310546875,20.213085174560547,0.18651480972766876,20.720836639404297,19.235363006591797,21.43014144897461,0.2609483003616333,21.959869384765625,20.60349464416504,9.833705940489672,V,1.0,False,0,0.0,0.0,,
1794,1.2672493317547966,0.22651437395978685,1.7452507019042969,0.5419826507568359,20.215232849121094,0.14377646148204803,20.826339721679688,19.752470016479492,21.51627540588379,0.20364819467067719,21.86743927001953,20.799171447753906,-3.7847671508789062,N,0.0,False,0,0.0,0.0,,
1800,0.9998394012451172,0.29878668454268137,1.3706073760986328,0.2787761688232422,20.51171112060547,0.18146447837352753,20.985851287841797,19.708614349365234,21.592533111572266,0.3360278308391571,21.981359481811523,20.776676177978516,-3.4882888793945312,N,0.0,False,0,0.0,0.0,,
1801,1.219480221088116,0.15375679222962574,1.829793930053711,0.5612850189208984,19.104185104370117,0.06186973303556442,19.371652603149414,18.918237686157227,20.31203842163086,0.153250589966774,20.864004135131836,19.406494140625,-4.895814895629883,N,0.0,False,0,0.0,0.0,,
1805,0.9771640421980519,0.035810827997110946,1.1990585327148438,0.8575916290283203,17.00962257385254,0.0178824532777071,17.069013595581055,16.832141876220703,17.984621047973633,0.03114292584359646,18.176509857177734,17.87151527404785,5.06239110043801,N,1.0,False,0,0.0,0.0,,
1811,1.667689789425243,0.12949445950729122,1.9947071075439453,0.8499126434326172,18.513771057128906,0.052827298641204834,18.647998809814453,18.193206787109375,20.173038482666016,0.14868707954883575,20.603092193603516,19.32719612121582,4.594600568558871,N,1.0,False,0,0.0,0.0,,
1815,1.228270125389099,0.14238665202365683,1.6708450317382812,0.6073493957519531,18.765310287475586,0.06500502675771713,18.973146438598633,18.169113159179688,19.993906021118164,0.13515883684158325,20.434608459472656,19.45748519897461,-5.234689712524414,V,0.0,False,0,0.0,0.0,,
1818,1.6743818918863933,0.207038055962934,2.2299442291259766,1.0819206237792969,19.309635162353516,0.07810012251138687,19.57399559020996,18.991960525512695,20.98008155822754,0.20425890386104584,21.49726676940918,20.37001609802246,7.975220069563839,N,1.0,False,0,0.0,0.0,,
1823,1.4389479474323552,0.10987831767048863,1.6616992950439453,1.0372810363769531,18.3585205078125,0.05211532488465309,18.485830307006836,18.083078384399414,19.791709899902344,0.10263574123382568,20.031877517700195,19.440990447998047,-5.6414794921875,N,0.0,False,Cl*,0.0,0.0,,
1824,1.2021457231961763,0.2510461042924944,1.6363849639892578,0.6817283630371094,20.186309814453125,0.1448090672492981,20.700485229492188,19.612628936767578,21.418825149536133,0.24884873628616333,21.85491371154785,20.784027099609375,10.079494556375497,N,1.0,False,0,0.0,0.0,,
1827,1.0821771418794672,0.04614343292785963,1.2799301147460938,0.9355716705322266,17.2459774017334,0.019196104258298874,17.318965911865234,17.107696533203125,18.32520294189453,0.038868192583322525,18.520931243896484,18.16732406616211,4.30743994834863,N,1.0,False,0,0.0,0.0,,
1828,1.4691302071154957,0.04245092130561323,1.6056365966796875,1.2886810302734375,16.56146240234375,0.017065322026610374,16.62466049194336,16.472599029541016,18.029773712158203,0.036324840039014816,18.14544105529785,17.862815856933594,7.803045604052649,N,1.0,False,0,0.0,0.0,,
1829,1.1331137295426994,0.30384692329190044,1.5868892669677734,0.1974639892578125,20.38591957092285,0.15193066000938416,20.7275390625,19.854568481445312,21.463762283325195,0.3426375687122345,21.984495162963867,20.287673950195312,10.203678238793334,N,1.0,False,0,0.0,0.0,,
1835,1.1433780431747436,0.13278999530744318,1.4719715118408203,0.44843292236328125,18.843873977661133,0.05880681797862053,19.103662490844727,18.653644561767578,19.991275787353516,0.12342888861894608,20.354602813720703,19.315567016601562,7.348689868458877,N,1.0,False,0,0.0,0.0,,
1837,1.0788624862144733,0.2096473882386669,1.50640869140625,0.3940544128417969,20.152597427368164,0.13455800712108612,20.705886840820312,19.71269989013672,21.238601684570312,0.22071146965026855,21.72209358215332,20.363433837890625,-3.847402572631836,N,0.0,False,0,0.0,0.0,,
1843,1.4064398786756727,0.05781419147039699,1.5509796142578125,1.2014217376708984,17.39191436767578,0.0430571623146534,17.502267837524414,17.285358428955078,18.792747497558594,0.06726983189582825,18.972463607788086,18.546789169311523,7.541469892238002,P,1.0,False,0,1.0,1.0,,
1844,1.0338361325471297,0.09520616789491482,1.4149341583251953,0.721649169921875,18.38190460205078,0.03731328248977661,18.591962814331055,18.215068817138672,19.416629791259766,0.08939264714717865,19.858413696289062,19.09259033203125,6.193368924333154,N,1.0,False,0,0.0,0.0,,
1849,1.1345339978589173,0.03794080450824066,1.2252960205078125,0.9736328125,16.918216705322266,0.01652316376566887,16.965749740600586,16.829429626464844,18.052274703979492,0.03354291990399361,18.14995574951172,17.923660278320312,6.602795110048536,N,1.0,False,0,0.0,0.0,,
1850,0.5883963828863099,0.15113540651757157,1.1067276000976562,0.3471221923828125,16.517696380615234,0.15188229084014893,16.6666316986084,16.057037353515625,17.09967041015625,0.042756568640470505,17.224563598632812,16.87520980834961,3.9184500069816366,V,1.0,False,0,0.0,0.0,,
1853,1.723033763744213,0.206792746292266,2.0771045684814453,1.2417240142822266,19.618751525878906,0.0902155339717865,19.890308380126953,19.31023406982422,21.341350555419922,0.21736551821231842,21.762191772460938,20.916372299194336,8.230686996764526,N,1.0,False,0,0.0,0.0,,
1856,1.090884975024632,0.09343080895356369,1.3563785552978516,0.8022689819335938,18.43416404724121,0.03597605228424072,18.566526412963867,18.155689239501953,19.525781631469727,0.10179334878921509,19.848058700561523,18.957958221435547,6.525973702790601,N,1.0,False,0,0.0,0.0,,
1859,0.9145896822907204,0.2282609024762766,1.4669017791748047,0.13837814331054688,20.07499122619629,0.13476645946502686,20.62700080871582,19.32964324951172,21.018892288208008,0.19819770753383636,21.45636749267578,20.273845672607422,-3.925008773803711,N,0.0,False,0,0.0,0.0,,
1862,0.7977537267348346,0.34512835969138267,1.7651805877685547,-0.08509254455566406,20.298654556274414,0.20242038369178772,20.887115478515625,19.48196792602539,21.144641876220703,0.32186028361320496,21.995208740234375,20.23582649230957,-3.701345443725586,V,0.0,False,0,0.0,0.0,,
1863,1.0326616848216337,0.1521341927097473,1.4048957824707031,0.6040134429931641,19.386133193969727,0.07818545401096344,19.747543334960938,19.130264282226562,20.40387535095215,0.1540161669254303,20.765758514404297,19.904006958007812,-4.613866806030273,N,0.0,False,0,0.0,0.0,,
1865,0.8259202532407617,0.02375660247125042,0.884089469909668,0.7532615661621094,14.832290649414062,0.014825561083853245,14.894120216369629,14.7459716796875,15.657486915588379,0.01914915442466736,15.714478492736816,15.587973594665527,4.838578805975217,N,1.0,False,0,0.0,0.0,,
1872,1.2414140761273462,0.19219276843575464,1.6309661865234375,0.468597412109375,19.374130249023438,0.08054257929325104,19.690776824951172,19.110855102539062,20.621761322021484,0.1681106984615326,21.07732582092285,19.92186737060547,7.046799029049016,N,1.0,False,0,0.0,0.0,,
1873,0.9804000063425934,0.10459252131675252,1.3439655303955078,0.6587467193603516,18.72520637512207,0.050816185772418976,19.090923309326172,18.54178237915039,19.70136070251465,0.0996287539601326,20.11210060119629,19.364444732666016,6.0992004691252255,N,1.0,False,0,0.0,0.0,,
1887,1.5749876403808594,0.22869157151105918,2.020048141479492,1.0483646392822266,19.704225540161133,0.10645276308059692,20.060848236083984,19.23250961303711,21.2939395904541,0.219621479511261,21.65672492980957,20.64788246154785,9.433291173097826,N,1.0,False,0,0.0,0.0,,
